Manufacturer_ID,Manufacturer,Model,Model_Year,Alternative_Fuel_Economy_City,Alternative_Fuel_Economy_Highway,Alternative_Fuel_Economy_Combined,Conventional_Fuel_Economy_City,Conventional_Fuel_Economy_Highway,Conventional_Fuel_Economy_Combined,Transmission,Engine_Type,Engine_Size,Engine_Cylinder_Count,Engine_and_Motors_Description,Category,Fuel_Code,Fuel,Fuel_Configuration_Name,Electric_Only_Range,eRange_min,eRange_max,eRange_avg,Total_Range,PHEV_Type,Drivetrain,Charging_Rate_Level_2_in_kW,Charging_Rate_DC_Fast_kW,Charging_Speed_Level_1_miles_added_per_hour_of_charging,Charging_Speed_Level_2_miles_added_per_hour_of_charging,Charging_Speed_DCFast_miles_added_per_hour_of_charging,Battery_Voltage,Battery_Capacity_Amp_Hours,Battery_Capacity_kWh,Seating_Capacity,Notes
209,Honda,CR-V FWD,2023,,,,43,36,40,Auto,SI,2.0L,4,2.0L I4,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,FWD,,,,,,,,,,
351,Hyundai,Elantra Hybrid/Hybrid Blue,2023,,,,,,50-54,Auto,SI,1.6L,4,1.6L I4,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,FWD,,,,,,,,,,
351,Hyundai,Ioniq 6 Long range AWD,2023,,,103-121,,,,Auto,e-motor,74 and 165 kW ,,74 and 165 kW electric motors,Sedan/Wagon,ELEC,Electric,Dedicated,270-316,270,316,293,,,AWD,,,,,,697,111,77,,"Includes models with 18"" and 20"" wheels"
351,Hyundai,Ioniq 6 Long range RWD,2023,,,117-140,,,,Auto,e-motor,168 kW,,168 kW electric motor,Sedan/Wagon,ELEC,Electric,Dedicated,305-361,305,361,333,,,RWD,,,,,,697,111,77,,"Includes models with 18"" and 20"" wheels"
351,Hyundai,Ioniq 6 Standard range RWD,2023,151,120,135,,,,Auto,e-motor,111 kW,,111 kW electric motor,Sedan/Wagon,ELEC,Electric,Dedicated,240,240,240,240,,,RWD,,,,,,480,111,53,,
351,Hyundai,Kona Electric,2023,132,106,120,,,,Auto,e-motor,TBD,,TBD,SUV,ELEC,Electric,Dedicated,258,258,258,258,,,FWD,7.2,75,4,26,214,356,180,64,5,
351,Hyundai,Nexo,2023,59,54,57,,,,Auto,FC,120 kW electric motor,,"120 kW electric motor;
240 V Lithium Ion battery",SUV,H2,Hydrogen Fuel Cell,Dedicated,,,,,354,,FWD,,,,,,,,,,
351,Hyundai,Nexo Blue,2023,65,58,61,,,,Auto,FC,120 kW electric motor,,"120 kW electric motor;
240 V Lithium Ion battery",SUV,H2,Hydrogen Fuel Cell,Dedicated,,,,,380,,FWD,,,,,,,,,,
351,Hyundai,Santa Fe Hybrid/Hybrid Blue,2023,,,,,,32-34,Auto,SI,1.6L,4,1.6L I4,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,4WD,,,,,,,,,,
351,Hyundai,Santa Fe Plug-in Hybrid,2023,,,76,33,32,33,Auto,SI,1.6L,4,"1.6L I4;
67 kW electric motor",SUV,PHEV,Plug-in Hybrid Electric,Hybrid Electric,31,31,31,31,440,Blended,AWD,3.3,,4,20,,360,38,13,5,
351,Hyundai,Sonata Hybrid/Hybrid Blue,2023,,,,,,47-52,Auto,SI,2.0L,4,2.0L I4,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,FWD,,,,,,,,,,
351,Hyundai,Tucson Hybrid/Hybrid Blue,2023,,,,,,37-38,Auto,SI,1.6L,4,1.6L I4,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,4WD,,,,,,,,,,
351,Hyundai,Tucson Plug-in Hybrid,2023,,,80,35,35,35,Auto,SI,1.6L,4,"1.6L I4;
67 kW electric motor",SUV,PHEV,Plug-in Hybrid Electric,Hybrid Electric,33,33,33,33,420,Blended,AWD,7.2,,4,20,,360,38,13,5,
385,Jaguar,F-PACE P340/P400 MHEV,2023,,,,,,22,Auto,SI,3.0L,6,3.0L V6,SUV,HYBR,Hybrid Electric,Dedicated,,,,,,,4WD,,,,,,,,,,
385,Jaguar,I-PACE EV400,2023,,,76-85,,,,Auto,e-motor,TBD,,TBD,SUV,ELEC,Electric,Dedicated,217-246,217,246,232,,,4WD,7,100,3,16,180,388,223,86,5,
275,Jeep,Grand Cherokee 4xe,2023,,,56,23,24,23,Auto,SI,2.0L,4,"2.0L I4;
100 kW electric motor",SUV,PHEV,Plug-in Hybrid Electric,Hybrid Electric,26,26,26,26,470,Blended,4WD,7.7,,2,13,,345,50,17,5,
275,Jeep,Wagoneer 2WD,2023,,,,16,22,18,Auto,SI,5.7L,8,5.7L V8,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,RWD,,,,,,,,,,
275,Jeep,Wagoneer 4WD,2023,,,,15,20,17,Auto,SI,5.7L,8,5.7L V8,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,4WD,,,,,,,,,,
275,Jeep,Wrangler 2dr 4x4,2023,,,,20,24,21,Auto,SI,3.6L,6,3.6L V6,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,4WD,,,,,,,,,,
275,Jeep,Wrangler 4dr 4x4,2023,,,,19,24,21,Auto,SI,3.6L,6,3.6L V6,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,4WD,,,,,,,,,,
275,Jeep,Wrangler 4dr 4xe,2023,,,49,20,20,20,Auto,SI,2.0L,4,"2.0L I4;
100 kW electric motor",SUV,PHEV,Plug-in Hybrid Electric,Hybrid Electric,22,22,22,22,370,Blended,4WD,7.7,,2,11,,355,50,17,5,
361,Kia,EV6 AWD GT,2023,85,74,79,,,,Auto,e-motor,TBD,,TBD,Sedan/Wagon,ELEC,Electric,Dedicated,206,206,206,206,,,AWD,11,200,4,36,527,697,111,77,5,
361,Kia,EV6 Long Range AWD,2023,,,96-109,,,,Auto,e-motor,TBD,,TBD,Sedan/Wagon,ELEC,Electric,Dedicated,252-282,252,282,267,,,AWD,11,200,4,35,527,697,111,77,5,
361,Kia,EV6 Standard/Long Range RWD,2023,,,117,,,,Auto,e-motor,TBD,,TBD,Sedan/Wagon,ELEC,Electric,Dedicated,232-310,232,310,271,,,RWD,11,200,4,36,527,697,111,77,5,
361,Kia,Niro Electric,2023,123,101,113,,,,Auto,e-motor,TBD,,TBD,Sedan/Wagon,ELEC,Electric,Dedicated,253,253,253,253,,,FWD,7.2,75,4,24,199,358,180,64,5,
361,Kia,NIro/Niro FE,2023,,,,,,49-53,Auto,SI,1.6L,4,1.6L I4,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,FWD,,,,,,,,,,
361,Kia,Niro Plug-in Hybrid,2023,,,108,49,47,48,Auto,SI,1.6L,4,"1.6L I4;
62 kW electric motor",Sedan/Wagon,PHEV,Plug-in Hybrid Electric,Hybrid Electric,34,34,34,34,510,Blended,FWD,3.3,,4,10,,360,31,11,5,
361,Kia,Sorento Hybrid AWD,2023,,,,36,33,34,Auto,SI,1.6L,4,1.6L I4,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,AWD,,,,,,,,,,
361,Kia,Sorento Hybrid FWD,2023,,,,39,35,37,Auto,SI,1.6L,4,1.6L I4,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,FWD,,,,,,,,,,
361,Kia,Sorento Plug-in Hybrid,2023,,,79,35,33,34,Auto,SI,1.6L,4,"1.6L I4;
67 kW electric motor",SUV,PHEV,Plug-in Hybrid Electric,Hybrid Electric,32,32,32,32,460,Blended,AWD,7.2,,4,22,,360,38,13,6,
361,Kia,Sportage Hybrid AWD,2023,,,,38,38,38,Auto,SI,1.6L,4,1.6L I4,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,AWD,,,,,,,,,,
361,Kia,Sportage Hybrid FWD,2023,,,,42,44,43,Auto,SI,1.6L,4,1.6L I4,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,FWD,,,,,,,,,,
361,Kia,Sportage Plug-in Hybrid,2023,,,84,36,35,35,Auto,SI,1.6L,4,"1.6L I4;
67 kW electric motor",SUV,PHEV,Plug-in Hybrid Electric,Hybrid Electric,34,34,34,34,430,Blended,AWD,7.2,,4,22,,360,39,14,5,
387,Land Rover,Defender 90/110/130 MHEV,2023,,,,,,19-20,Auto,SI,3.0L,6,3.0L V6,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,4WD,,,,,,,,,,
387,Land Rover,Discovery MHEV,2023,,,,19,25,22,Auto,SI,3.0L,6,3.0L V6,SUV,HYBR,Hybrid Electric,Dedicated,,,,,,,4WD,,,,,,,,,,
387,Land Rover,New Range Rover LWB MHEV,2023,,,,,,21,Auto,SI,3.0L,6,3.0L V6,SUV,HYBR,Hybrid Electric,Dedicated,,,,,,,4WD,,,,,,,,,,Includes P360 and P400 models
387,Land Rover,New Range Rover MHEV,2023,,,,,,21,Auto,SI,3.0L,6,3.0L V6,SUV,HYBR,Hybrid Electric,Dedicated,,,,,,,4WD,,,,,,,,,,Includes P360 and P400 models
387,Land Rover,New Range Rover Sport MHEV,2023,,,,,,21-22,Auto,SI,3.0L,6,3.0L V6,SUV,HYBR,Hybrid Electric,Dedicated,,,,,,,4WD,,,,,,,,,,Includes P360 and P400 models
387,Land Rover,New Range Rover/Sport P440 PHEV,2023,,,51,19,24,21,Auto,CI,3.0L,6,"3.0L V6;
105 kW electric motor",SUV,PHEV,Plug-in Hybrid Electric,Hybrid Electric,21,21,21,21,450,Blended,4WD,,,,,,398,96,38,,Includes standard and Sport models
387,Land Rover,Range Rover Evoque MHEV,2023,,,,21,26,23,Auto,SI,2.0L,4,2.0L I4,SUV,HYBR,Hybrid Electric,Dedicated,,,,,,,AWD,,,,,,,,,,
387,Land Rover,Range Rover Velar MHEV,2023,,,,,,21-22,Auto,SI,3.0L,6,3.0L V6,SUV,HYBR,Hybrid Electric,Dedicated,,,,,,,4WD,,,,,,,,,,Includes P360 and P400 models
243,Lexus,ES 300h,2023,,,,43,44,44,Auto,SI,2.5L,4,2.5L I4,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,FWD,,,,,,,,,,
243,Lexus,LC 500h,2023,,,,26,33,29,Auto,SI,3.5L,6,3.5L V6,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,RWD,,,,,,,,,,
243,Lexus,LS 500h,2023,,,,22,29,25,Auto,SI,3.5L,6,3.5L V6,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,RWD,,,,,,,,,,
243,Lexus,LS 500h AWD,2023,,,,22,29,25,Auto,SI,3.5L,6,3.5L V6,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,AWD,,,,,,,,,,
243,Lexus,NX 350h AWD,2023,,,,41,37,39,Auto,SI,2.5L,4,2.5L I4,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,AWD,,,,,,,,,,
243,Lexus,NX 450h+ AWD,2023,,,84,38,33,36,Auto,SI,2.5L,4,"2.5L I4;
40kW and 134kW electric motors;",SUV,PHEV,Plug-in Hybrid Electric,Dedicated,37,37,37,37,550,Blended,AWD,3.3-6.6,,3,16,,355,51,18,5,
243,Lexus,RX 350h AWD,2023,,,,37,34,36,Auto,SI,2.5L,4,2.5L I4,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,AWD,,,,,,,,,,
243,Lexus,RX 500h AWD,2023,,,,27,28,27,Auto,SI,2.4L,4,2.4L I4,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,AWD,,,,,,,,,,
243,Lexus,"RZ 450e AWD (18""/20"" Wheels)",2023,,,95-107,,,,Auto,e-motor,80 kW and 150 kW electric motors,,80 kW and 150 kW electric motors,SUV,ELEC,Electric,Dedicated,196-220,196,220,208,,,AWD,6.6,100-150,4,23,353,355,201,71,5,"Includes models with 18"" and 20"" wheels"
243,Lexus,UX 250h,2023,,,,43,41,42,Auto,SI,2.0L,4,2.0L I4,Sedan/Wagon,HYBR,Hybrid Electric,Dedicated,,,,,,,FWD,,,,,,,,,,
243,Lexus,UX 250h AWD,2023,,,,41,38,39,Auto,SI,2.0L,4,2.0L I4,Sedan/Wagon,HYBR,Hybrid Electric,Dedicated,,,,,,,AWD,,,,,,,,,,
227,Lincoln,Aviator AWD PHEV,2023,,,56,22,25,23,Auto,SI,3.0L,6,"3.0L V6;
74 kW electric motor",SUV,PHEV,Plug-in Hybrid Electric,Hybrid Electric,21,21,21,21,460,Blended,Part-Time 4WD,6.6,,2,11,,347,36,12,7,
227,Lincoln,Corsair AWD PHEV,2023,,,78,34,32,33,Auto,SI,2.5L,4,"2.5L I4;
50 kW and 96 kW electric motors",SUV,PHEV,Plug-in Hybrid Electric,,27,27,27,27,430,Blended,Part-Time 4WD,6.6,,3,15,,302,48,14,5,
482,Lordstown,Endurance,2023,49,46,48,,,,Auto,e-motor,96 kW (x4),,96 kW electric motors (x4),Pickup,ELEC,Electric,Dedicated,174,174,174,174,,,4WD,,,,,,348,315,109,,
469,Lucid,Air G Touring XR AWD,2023,,,121-131,,,,Auto,e-motor,370 and 370/459 kW,,370 and 370/459 kW electric motors,Sedan/Wagon,ELEC,Electric,Dedicated,469-516,469,516,493,,,AWD,19,300,4,69,876,800,150,120,5,"Includes models with 19"", 20"", and 21"" wheels"
469,Lucid,Air GT P AWD,2023,,,111,,,,Auto,e-motor,TBD,,TBD,Sedan/Wagon,ELEC,Electric,Dedicated,446,446,446,446,,,AWD,19,300,4,69,876,800,150,120,5,"21"" wheels"
469,Lucid,Air Pure AWD,2023,,,121-140,,,,Auto,e-motor,TBD,,TBD,Sedan/Wagon,ELEC,Electric,Dedicated,384-410,384,410,397,,,AWD,19,300,4,69,876,800,150,120,5,"Includes models with 19"" and 20"" wheels"
469,Lucid,Air Touring AWD,2023,,,121-140,,,,Auto,e-motor,TBD,,TBD,Sedan/Wagon,ELEC,Electric,Dedicated,384-425,384,425,405,,,AWD,19,300,4,69,876,800,150,120,5,"Includes models with 19"", 20"", and 21"" wheels"
479,Maserati,Grecale Modena/GT,2023,,,,22,29,25,Auto,,2.0L,4,2.0L I4,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,AWD,,,,,,,,,,
229,Mazda,MX-30,2023,98,85,92,,,,Auto,e-motor,81 kW electric motor,,81 kW electric motor,Sedan/Wagon,ELEC,Electric,,100,100,100,100,,,FWD,,,,,,355,100,35,,
389,McLaren,Artura,2023,,,39,17,21,18,Auto,SI,3.0L,6,"3.0L V6;
71 kW electric motor",Sedan/Wagon,PHEV,Plug-in Hybrid Electric,Hybrid Electric,11,11,11,11,330,Blended,RWD,,,,,,296,34,10,,
239,Mercedes-Benz,AMG C 43 4MATIC,2023,,,,19,26,22,Auto,SI,2.0L,4,2.0L I4,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,AWD,,,,,,,,,,
239,Mercedes-Benz,AMG E53 4MATIC+,2023,,,,,,23-24,Auto,SI,3.0L,6,3.0L V6,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,AWD,,,,,,,,,,Includes Coupe and Convertible models
239,Mercedes-Benz,AMG GLE 53 4MATIC+,2023,,,,,,19,Auto,SI,3.0L,6,3.0L V6,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,AWD,,,,,,,,,,Includes standard and Coupe models
239,Mercedes-Benz,AMG GLE 63 S 4MATIC+,2023,,,,,,17,Auto,SI,4.0L,8,4.0L V8,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,AWD,,,,,,,,,,Includes standard and Coupe models
239,Mercedes-Benz,AMG GLS 63 4MATIC+,2023,,,,14,19,16,Auto,SI,4.0L,8,4.0L V8,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,AWD,,,,,,,,,,
239,Mercedes-Benz,AMG GT 43 4MATIC+,2023,,,,19,24,21,Auto,SI,3.0L,6,3.0L V6,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,AWD,,,,,,,,,,
239,Mercedes-Benz,AMG GT 53 4MATIC+,2023,,,,19,24,21,Auto,SI,3.0L,6,3.0L V6,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,AWD,,,,,,,,,,
239,Mercedes-Benz,AMG SL 43,2023,,,,21,27,23,Auto,SI,2.0L,4,2.0L I4,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,RWD,,,,,,,,,,
239,Mercedes-Benz,C 300,2023,,,,25,36,29,Auto,SI,2.0L,4,2.0L I4,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,RWD,,,,,,,,,,
239,Mercedes-Benz,C 300 4MATIC,2023,,,,24,33,27,Auto,SI,2.0L,4,2.0L I4,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,AWD,,,,,,,,,,
239,Mercedes-Benz,CLS 450 4MATIC,2023,,,,22,30,25,Auto,SI,3.0L,6,3.0L V6,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,AWD,,,,,,,,,,
239,Mercedes-Benz,E 450 4MATIC,2023,,,,,,24-26,Auto,SI,3.0L,6,3.0L V6,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,AWD,,,,,,,,,,"Includes Coupe, Convertible, and Wagon models"
239,Mercedes-Benz,E 450 Coupe/Convertible,2023,,,,,,25,Auto,SI,3.0L,6,3.0L V6,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,RWD,,,,,,,,,,
239,Mercedes-Benz,EQS 450 4MATIC,2023,101,105,103,,,,Auto,e-motor,TBD,,TBD,Sedan/Wagon,ELEC,Electric,Dedicated,340,340,340,340,,,AWD,9.6,200,3,27,456,396,282,111,5,
239,Mercedes-Benz,EQS 450 4MATIC (SUV),2023,79,77,78,,,,Auto,e-motor,TBD,,TBD,SUV,ELEC,Electric,Dedicated,285,285,285,285,,,AWD,9.6,200,3,27,456,396,282,111,5,
239,Mercedes-Benz,EQS 450+ (SUV),2023,87,83,85,,,,Auto,e-motor,TBD,,TBD,SUV,ELEC,Electric,Dedicated,305,305,305,305,,,RWD,9.6,200,3,27,456,396,282,111,5,
239,Mercedes-Benz,EQS 580 4MATIC (SUV),2023,79,74,77,,,,Auto,e-motor,TBD,,TBD,SUV,ELEC,Electric,Dedicated,285,285,285,285,,,AWD,9.6,200,3,27,456,396,282,111,5,
239,Mercedes-Benz,GLC 300,2023,,,,25,32,28,Auto,SI,2.0L,4,2.0L I4,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,RWD,,,,,,,,,,
239,Mercedes-Benz,GLC 300 4MATIC,2023,,,,23,31,26,Auto,SI,2.0L,4,2.0L I4,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,AWD,,,,,,,,,,
239,Mercedes-Benz,GLE 450 4MATIC,2023,,,,20,25,22,Auto,SI,3.0L,6,3.0L V6,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,AWD,,,,,,,,,,Includes Gasoline Particulate Filter
239,Mercedes-Benz,GLE 580 4MATIC,2023,,,,16,21,18,Auto,SI,4.0L,8,4.0L V8,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,AWD,,,,,,,,,,
239,Mercedes-Benz,GLS 450 4MATIC,2023,,,,18,23,20,Auto,SI,3.0L,6,3.0L V6,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,AWD,,,,,,,,,,
239,Mercedes-Benz,GLS 580 4MATIC,2023,,,,16,21,18,Auto,SI,4.0L,8,4.0L V8,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,AWD,,,,,,,,,,
239,Mercedes-Benz,GLS 600 4MATIC Maybach,2023,,,,15,20,17,Auto,SI,4.0L,8,4.0L V8,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,AWD,,,,,,,,,,
239,Mercedes-Benz,S 500 4MATIC,2023,,,,20,28,23,Auto,SI,3.0L,6,3.0L V6,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,AWD,,,,,,,,,,
239,Mercedes-Benz,S 580 4MATIC,2023,,,,,,18-19,Auto,SI,4.0L,8,4.0L V8,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,AWD,,,,,,,,,,Includes standard and Maybach models
239,Mercedes-Benz,S 580 e 4MATIC,2023,,,49,20,29,23,Auto,SI,3.0L,6,"3.0L V6;
110 kW electric motor",Sedan/Wagon,PHEV,Plug-in Hybrid Electric,Hybrid Electric,56,56,56,56,470,Blended,AWD,,,,,,394,58,22,,
425,Mini,Cooper SE Countryman ALL4,2023,,,73,29,30,29,Auto,SI,1.5L,3,1.5L I3,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,Hybrid Electric,18,18,18,18,300,Blended,AWD,,,,,,295,34,10,,
425,Mini,Cooper SE Hardtop 2 door,2023,119,100,110,,,,Auto,e-motor,135 kW electric motor,,135 kW electric motor,Sedan/Wagon,ELEC,Electric,Dedicated,114,114,114,114,,,FWD,7.4,,4,24,128,349,93,32,4,
263,Mitsubishi,Outlander PHEV,2023,,,64,25,27,26,Auto,SI,2.4L,4,"2.4L I4;
85 and 100 kW electric motors",SUV,PHEV,Plug-in Hybrid Electric,Hybrid Electric,38,38,38,38,420,Blended,AWD,3.7,22,3,8,33,350,56,19,7,
217,Nissan,ARIYA ENGAGE e-4ORCE 63kWh,2023,101,89,95,,,,Auto,e-motor,160 kW electric motors (x2),,160 kW electric motors (x2),Sedan/Wagon,ELEC,Electric,Dedicated,205,205,205,205,,,AWD,7.2,130,4,22,312,352,187,65,5,
217,Nissan,ARIYA ENGAGE FWD 63kWh,2023,109,94,101,,,,Auto,e-motor,TBD,,TBD,Sedan/Wagon,ELEC,Electric,Dedicated,216,216,216,216,,,FWD,,,,,,352,187,65,,
217,Nissan,ARIYA ENG+/EVO+/PLAT+ e-4ORCE 87kWh,2023,,,87-92,,,,Auto,e-motor,160 kW electric motors (x2),,160 kW electric motors (x2),Sedan/Wagon,ELEC,Electric,Dedicated,257,257,257,257,,,AWD,7.2,130,4,22,312,352,258,90,5,"Includes ENGAGE+, EVO+, and PLATINUM+ e-4ORCE models with 19"" or 20"" wheels"
217,Nissan,ARIYA FWD 87kWh,2023,,,98-103,,,,Auto,e-motor,TBD,,TBD,Sedan/Wagon,ELEC,Electric,Dedicated,289-304,289,304,297,,,FWD,,,,,,352,258,90,,"Includes EVO+, EMP+, PRM, and VENTURE+ models"
217,Nissan,LEAF,2023,123,99,111,,,,Auto,e-motor,TBD,,TBD,Sedan/Wagon,ELEC,Electric,Dedicated,149,149,149,149,,,FWD,6.6,70,4,22,189,350,115,40,5,
217,Nissan,LEAF SV,2023,121,98,109,,,,Auto,e-motor,TBD,,TBD,Sedan/Wagon,ELEC,Electric,Dedicated,212,212,212,212,,,FWD,6.6,70,4,22,189,350,173,60,5,
462,Polestar Automotive USA,Polestar 2,2023,113,100,107,,,,Auto,e-motor,170 kW electric motor,,170 kW electric motor,Sedan/Wagon,ELEC,Electric,Dedicated,270,270,270,270,,,FWD,11,150,3,30,328,396,196,77,5,Single motor
462,Polestar Automotive USA,Polestar 2 Dual Motor,2023,,,96-100,,,,Auto,e-motor,150 /175 kW electric motors (X2),,150 /175 kW electric motors (X2),Sedan/Wagon,ELEC,Electric,Dedicated,247-260,247,260,254,,,AWD,11,150,3,30,328,396,196,77,5,"Includes Dual Motor, Performance Pack, and BST Edition"
391,Porsche,Cayenne Turbo S e-Hybrid/Coupe,2023,,,42,17,20,18,Auto,SI,4.0L,8,"4.0L V8;
99 kW electric motor",SUV,PHEV,Plug-in Hybrid Electric,Hybrid Electric,15,15,15,15,370,Blended,AWD,3.6-7.3,,2,10,,374,48,17,5,
391,Porsche,Panamera 4/4S E-Hybrid,2023,,,50-52,,,22,Auto,SI,2.9L,6,"2.9L V6;
70 kW electric motor",Sedan/Wagon,PHEV,Plug-in Hybrid Electric,Hybrid Electric,19,19,19,19,480,Blended,AWD,3.6-7.2,,2,11,,382,48,18,2,
391,Porsche,Panamera Turbo S E-Hybrid,2023,,,48,18,22,19,Auto,SI,4.0L,8,"4.0L V8;
100 kW electric motor",Sedan/Wagon,PHEV,Plug-in Hybrid Electric,Hybrid Electric,17,17,17,17,430,Blended,AWD,,,,,,374,48,17,,
391,Porsche,Taycan AWD,2023,,,75-83,,,,Auto,e-motor,175/190 and 270/335 kW motors,,175/190 and 270/335 kW electric motors,Sedan/Wagon,ELEC,Electric,Dedicated,206-246,206,246,226,,,AWD,11,270,2,23,442,850,129,109,4,"Includes GTS, 4S Performance Battery, 4S Performance Battery Plus, Turbo, and Turbo S"
391,Porsche,Taycan Cross Turismo,2023,,,75-80,,,,Auto,e-motor,175/190 and 335 kW motors,,175/190 and 335 kW electric motors,Sedan/Wagon,ELEC,Electric,Dedicated,222-235,222,235,229,,,AWD,11,270,2,23,442,850,129,109,4,"Includes 4, 4S, Turbo, and Turbo S models"
391,Porsche,Taycan GTS Sport Turismo,2023,80,80,80,,,,Auto,e-motor,175 and 335 kW electric motors,,175 and 335 kW electric motors,Sedan/Wagon,ELEC,Electric,Dedicated,233,233,233,233,,,AWD,11,270,2,23,442,850,129,109,4,
391,Porsche,Taycan Perf Battery/Battery Plus,2023,,,82--83,,,,Auto,e-motor,240 or 280 kW electric motor,,240 or 280 kW electric motor,Sedan/Wagon,ELEC,Electric,Dedicated,208-242,208,242,225,,,RWD,11,270,2,23,442,850,129,109,4,
349,Ram,1500 4X2,2023,,,,18,23,20,Auto,SI,5.7L,8,5.7L V8,Pickup,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,RWD,,,,,,,,,,
349,Ram,1500 4X2,2023,,,,,,22-23,Auto,SI,3.6L,6,3.6L V6,Pickup,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,RWD,,,,,,,,,,Includes HFE model
349,Ram,1500 4X4,2023,,,,17,22,19,Auto,SI,5.7L,8,5.7L V8,Pickup,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,4WD,,,,,,,,,,
349,Ram,1500 4X4,2023,,,,19,24,21,Auto,SI,3.6L,6,3.6L V8,Pickup,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,4WD,,,,,,,,,,
470,Rivian ,R1S,2023,,,63-71,,,,Auto,e-motor,162 kW (x2) and 163 kW (x2),,162 kW (x2) and 163 kW (x2) electric motors,SUV,ELEC,Electric,Dedicated,274-321,274,321,298,,,AWD,11.5,209,2,24,349,400,360,144,7,Includes multiple wheel and tire options
470,Rivian ,R1S Dual Motor,2023,,,68-78,,,,Auto,e-motor,"208 kW, 418 kW, or 496 kW",,"208 kW, 418 kW, or 496 kW electric motors (x2)",SUV,ELEC,Electric,Dedicated,307-352,307,352,330,,,AWD,11.5,209,2,24,349,400,360,144,7,Includes Performance models and multiple wheel and tire options
470,Rivian ,R1T,2023,,,64-73,,,,Auto,e-motor,162 kW (x2) and 163 kW (x2),,162 kW (x2) and 163 kW (x2) electric motors,Pickup,ELEC,Electric,Dedicated,289-328,289,328,309,,,AWD,11.5,210,2,24,344,400,360,144,5,"Includes 20"", 21"", and 22"" wheel options"
470,Rivian ,R1T Dual Motor,2023,,,76-78,,,,Auto,e-motor,418 kW (x2) or 496 kW (x2),,418 kW or 496  kW electric motors (x2),Pickup,ELEC,Electric,Dedicated,341-352,341,352,347,,,AWD,11.5,210,2,24,344,400,360,144,5,"Includes Performance models and 21"" and 22"" wheels"
